AADFYear,CP,Estimation_method,Estimation_method_detailed,ONS GOR Name,ONS LA Name,Road,RCat,S Ref E,S Ref N,S Ref Latitude,S Ref Longitude,A-Junction,B-Junction,LenNet,LenNet_miles,FdPC,Fd2WMV,FdCar,FdBUS,FdLGV,FdHGVR2,FdHGVR3,FdHGVR4,FdHGVA3,FdHGVA5,FdHGVA6,FdHGV,FdAll_MV
2000,10570,Counted,Manual count,Wales,Denbighshire,A494,TA,311460,354381,53.07928816,-3.323187409,A5104,A525N,17.5,10.87,11,56,1847,33,351,69,10,13,2,11,6,111,2398
2000,10571,Estimated,Estimated using previous year's AADF on this link,Wales,Flintshire,A5119,PA,324200,364800,53.1748886,-3.135513678,A541W,A5119 split,0.9,0.56,25,143,14986,203,1410,517,145,189,19,90,76,1036,17778
2000,10572,Counted,Manual count,Wales,Monmouthshire,A4042,TA,330500,210000,51.78432725,-3.008923948,A472,A465/A40 intersection,11.3,7.02,24,201,9938,98,1374,247,51,49,86,140,79,652,12263
2000,10573,Estimated,Estimated using previous year's AADF on this link,Wales,Newport,A4051,PA,330880,189200,51.59738669,-2.999288703,A4042,M4 Jct 26,1.2,0.75,114,160,21031,778,3079,406,67,17,33,18,79,620,25668
2000,10575,Estimated,Estimated using previous year's AADF on this link,Wales,Monmouthshire,A466,PA,352400,194000,51.64277588,-2.689285508,B4293,A48,1.5,0.93,16,164,10197,103,957,213,149,195,14,40,10,621,12042
2000,10576,Counted,Manual count,Wales,Blaenau Gwent,A467,PA,319740,208450,51.76895187,-3.164517288,Castle Street,A465,8.9,5.53,34,51,8803,71,1125,369,17,8,37,67,48,546,10596
2000,10577,Estimated,Estimated using previous year's AADF on this link,Wales,Caerphilly,A467,PA,321480,195000,51.648292,-3.136272545,A4048,A472,5.5,3.42,30,89,15888,208,1833,423,113,130,73,194,133,1066,19084
"2000,10578,Counted,Manual count,Wales,Newport,A468,PA,325000,187600,51.58224972,-3.083820745,LA Boundary,""Pentre Tai Rd, Newport"",4,2.49,2,30,5652,24,927,279,62,195,63,182,86,867,7500"
2000,10579,Estimated,Estimated using previous year's AADF on this link,Wales,Caerphilly,A469,PA,315600,197600,51.67081076,-3.221866631,B4254,A4049,0.6,0.37,18,38,6801,117,977,174,14,24,9,4,0,225,8158
2000,10581,Estimated,Estimated using previous year's AADF on this link,Wales,Monmouthshire,A472,PA,339000,201040,51.70476976,-2.884144523,B4598,A449,2.5,1.55,0,44,5143,66,816,135,72,18,17,14,11,267,6336
2000,10585,Counted,Manual count,Wales,Bridgend,A473,PA,291000,179100,51.50029508,-3.571717216,Nolton St,LA Boundary,0.7,0.43,82,298,18916,198,1427,301,19,12,16,27,31,406,21245
"2000,10587,Estimated,Estimated using previous year's AADF on this link,Wales,Carmarthenshire,A476,PA,251230,201600,51.69338297,-4.153840959,A484 roundabout,""Ridgeway, Swiss Valley"",2.9,1.8,4,113,7035,60,952,56,17,4,1,2,3,83,8243"
2000,10588,Estimated,Estimated using previous year's AADF on this link,Wales,Pembrokeshire,A478,PA,219099,240116,52.02987392,-4.638414812,B4332E,LA Boundary,6.1,3.79,2,13,2227,27,428,89,23,5,12,16,34,179,2874
2000,10590,Estimated,Estimated using previous year's AADF on this link,Wales,Powys,A481,PA,310000,253797,52.17506486,-3.317534561,A483,C-road to Bryn-sela,7.6,4.72,5,6,630,4,219,32,11,3,1,4,9,60,919
2000,10591,Estimated,Estimated using previous year's AADF on this link,Wales,Ceredigion,A482,PA,258000,247757,52.10985798,-4.074991026,LA Boundary,A475 Harford Sq roundabout,0.6,0.37,49,56,6379,65,971,248,27,12,12,25,42,366,7837
2000,10593,Counted,Manual count,Wales,Carmarthenshire,A484,PA,241730,210000,51.7662482,-4.294995227,B4308 Monksford St,B4309,11.1,6.9,5,45,3102,26,357,101,15,3,3,9,5,136,3666
2000,10594,Counted,Manual count,Wales,Carmarthenshire,A484,PA,253500,199290,51.67322499,-4.120052336,A4138,LA Boundary,4.1,2.55,28,105,12473,55,991,189,41,33,15,38,7,323,13947
2000,10595,Estimated,Estimated using previous year's AADF on this link,Wales,Carmarthenshire,A485,PA,255000,245812,52.09160443,-4.11793858,B4337,A482,7.5,4.66,1,9,1549,16,447,52,18,11,7,2,13,103,2124
2000,10596,Estimated,Estimated using previous year's AADF on this link,Wales,Ceredigion,A486,PA,240000,254838,52.16854937,-4.340949387,A487,B4342 South John St,7.2,4.47,5,9,1785,22,242,90,4,4,0,1,0,99,2157
2000,10597,Estimated,Estimated using previous year's AADF on this link,Wales,Powys,A488,PA,315000,266657,52.29144714,-3.247673846,A44,C road Tan Ho,5.6,3.48,5,7,1022,4,327,60,39,3,7,6,0,115,1475
2000,10599,Estimated,Estimated using previous year's AADF on this link,Wales,Powys,A490,PA,324860,300000,52.59258408,-3.110653342,B4388,LA Boundary,2.6,1.62,3,6,1108,7,343,49,27,11,43,13,29,172,1636
2000,10600,Counted,Manual count,Wales,Gwynedd,A493,PA,260000,301930,52.59707745,-4.068415081,C-road to Tywyn,B4405,1.9,1.18,47,23,4302,119,507,123,5,4,3,1,1,137,5088
2000,10601,Estimated,Estimated using previous year's AADF on this link,Wales,Gwynedd,A496,PA,260000,335230,52.89623285,-4.082637415,B4573,B4573,6.6,4.1,26,8,2301,26,336,61,10,4,0,5,0,80,2751
2000,10602,Estimated,Estimated using previous year's AADF on this link,Wales,Gwynedd,A497,PA,256000,339100,52.92993993,-4.143772104,A498,A487,1.6,0.99,28,40,5749,48,804,158,23,17,22,7,11,238,6879
2000,10603,Estimated,Estimated using previous year's AADF on this link,Wales,Gwynedd,A498,PA,258820,348000,53.01063921,-4.105733621,A4085,A4085,2.5,1.55,13,35,1849,31,284,23,1,0,1,0,0,25,2224
2000,10605,Estimated,Estimated using previous year's AADF on this link,Wales,Denbighshire,A525,PA,303500,374240,53.2563616,-3.447972363,A55,A525 merge,1.2,0.75,33,102,9659,149,1165,271,51,51,23,28,5,429,11504
2000,10606,Counted,Manual count,Wales,Denbighshire,A525,PA,311060,360000,53.12971721,-3.330715033,A525 merge,A494,9.8,6.09,23,100,7445,72,1454,236,78,24,16,43,33,430,9501
2000,10607,Estimated,Estimated using previous year's AADF on this link,Wales,Wrexham,A525,PA,332076,350063,53.04350367,-3.014577697,A483,Centenary Rd,1.4,0.87,24,85,9226,83,1087,74,33,21,7,11,11,157,10638
2000,10608,Estimated,Estimated using previous year's AADF on this link,Wales,Wrexham,A525,PA,335000,348440,53.02928045,-2.970643738,Kingsmills Rd,A528,2,1.24,32,96,7219,68,788,131,16,9,6,21,16,199,8370
2000,10609,Counted,Manual count,Wales,Wrexham,A528,PA,335720,345000,52.99844928,-2.959223633,A539W,A525,4.7,2.92,21,94,3232,30,357,85,19,6,5,10,4,129,3842
2000,10611,Counted,Manual count,Wales,Wrexham,A539,PA,340460,340180,52.9556754,-2.887718461,A528S,A525,11,6.84,7,67,1752,57,202,58,17,4,3,18,8,108,2186
2000,10612,Estimated,Estimated using previous year's AADF on this link,Wales,Denbighshire,A539,PA,321500,342100,52.97048798,-3.170353443,A5 Berwyn St,A542 Abbey Rd (Ffordd Yr Abaty),0.3,0.19,14,223,4516,124,630,99,12,12,9,8,4,144,5637
2000,10613,Estimated,Estimated using previous year's AADF on this link,Wales,Denbighshire,A541,PA,310000,370800,53.22659224,-3.349596361,A543,LA Boundary,4.6,2.86,9,50,3331,20,578,167,63,28,8,30,5,301,4280
2000,10614,Estimated,Estimated using previous year's AADF on this link,Wales,Flintshire,A541,PA,329670,358660,53.1204579,-3.0523414,A5104,A550 Hawarden Rd,5.5,3.42,13,88,8858,74,1012,293,71,124,10,59,20,577,10609
2000,10617,Estimated,Estimated using previous year's AADF on this link,Wales,Conwy,A547,PA,295053,377503,53.28407593,-3.575618679,A548,A55 Abergele,0.8,0.5,22,104,6263,31,874,163,15,10,14,11,10,223,7495
2000,10618,Estimated,Estimated using previous year's AADF on this link,Wales,Flintshire,A548,PA,334000,369060,53.21448299,-2.989801528,A494 / A550,LA Boundary,5,3.11,43,126,17157,160,1586,392,49,51,39,59,16,606,19635
2000,10619,Counted,Manual count,Wales,Flintshire,A548,PA,310000,383520,53.34089708,-3.353203904,B5121,LA Boundary,12.6,7.83,28,92,8842,100,1205,147,26,22,22,12,8,237,10476
2000,10620,Counted,Manual count,Wales,Conwy,A548,PA,298320,380074,53.30781501,-3.527458773,A55,LA Boundary,5.4,3.36,40,64,9371,185,1158,222,17,8,18,19,5,289,11067
"2000,10621,Counted,Manual count,Wales,Flintshire,A549,PA,330000,363640,53.16525885,-3.048501124,A541,""Brook St, Buckley"",1.6,0.99,15,39,5014,43,766,162,17,31,7,5,16,238,6100"
2000,10623,Counted,Manual count,Wales,Flintshire,A550,PA,330500,360000,53.13261013,-3.040232445,B5373,A5104,3.1,1.93,60,133,11528,64,1433,273,46,92,40,56,43,550,13708
2000,10624,Estimated,Estimated using previous year's AADF on this link,Wales,Blaenau Gwent,A4046,PA,316060,211600,51.79672678,-3.21859744,A4047 W,A465,0.5,0.31,6,39,9297,92,1184,292,30,14,39,139,147,661,11273
2000,10625,Counted,Manual count,Wales,Blaenau Gwent,A4047,PA,318000,211930,51.79998137,-3.19055073,A4046 College Rd/A4047W,B4248,2.9,1.8,14,71,9088,211,913,191,0,2,1,1,1,196,10479
2000,10626,Estimated,Estimated using previous year's AADF on this link,Wales,Caerphilly,A4048,PA,317700,200000,51.69269691,-3.192073289,Rhiw Syr Dafydd Hill,B4511 Penylan Rd,2.2,1.37,2,18,4495,96,644,103,13,18,11,13,19,177,5430
2000,10629,Counted,Manual count,Wales,Cardiff,A4054,PA,314860,180000,51.51248822,-3.228288947,A4119,Pantmawr Rd,3.1,1.93,131,49,6569,94,606,51,2,0,0,1,1,55,7373
2000,10630,Estimated,Estimated using previous year's AADF on this link,Wales,The Vale of Glamorgan,A4055,PA,315340,170000,51.42266573,-3.21897514,A4231,Cross-Common Rd,1.9,1.18,36,139,15123,232,2004,161,34,16,28,18,1,258,17756
"2000,10632,Estimated,Estimated using previous year's AADF on this link,Wales,""Rhondda, Cynon, Taff"",A4223,PA,307210,190300,51.60386789,-3.341218484,A4058,A470 roundabout,0.8,0.5,13,33,10744,288,1287,279,21,7,6,0,1,314,12666"
2000,10636,Estimated,Estimated using previous year's AADF on this link,Wales,Bridgend,A4061,PA,292850,187350,51.57480122,-3.547589229,A4093E,A4093W,1.3,0.81,1,33,6028,137,792,133,0,2,1,0,3,139,7129
2000,10637,Estimated,Estimated using previous year's AADF on this link,Wales,Bridgend,A4063,PA,290300,180080,51.50896779,-3.582102873,A4061,B4281 roundabout,3.6,2.24,20,56,11973,131,959,300,34,39,5,14,52,444,13563
2000,10638,Estimated,Estimated using previous year's AADF on this link,Wales,Carmarthenshire,A4066,PA,230000,210370,51.76613149,-4.464999569,B4314 Pendine Hill,A40,14.3,8.89,1,2,1736,25,264,34,22,3,2,0,0,61,2088
2000,10639,Estimated,Estimated using previous year's AADF on this link,Wales,Powys,A4067,PA,287500,220000,51.86719915,-3.635313817,A4221,A4215,20.8,12.92,4,29,1304,24,273,30,3,5,5,9,29,81,1711
2000,10642,Estimated,Estimated using previous year's AADF on this link,Wales,Carmarthenshire,A4069,PA,271281,213948,51.80930564,-3.868492083,LA Boundary,A4068,0.6,0.37,3,44,4031,77,597,90,5,2,6,2,0,105,4854
2000,10644,Estimated,Estimated using previous year's AADF on this link,Wales,Pembrokeshire,A4075,PA,207007,209936,51.75477849,-4.797564311,A477,A4075,9.7,6.03,1,17,1477,10,233,55,23,5,6,7,5,101,1838
"2000,10645,Estimated,Estimated using previous year's AADF on this link,Wales,Pembrokeshire,A4076,TA,190026,206051,51.71378792,-5.040888932,""St Anne's Rd, Milford Haven"",Thornton Rd,3.4,2.11,84,149,9448,145,1345,137,4,2,6,27,18,194,11281"
2000,10647,Estimated,Estimated using previous year's AADF on this link,Wales,Powys,A4081,PA,306000,262101,52.24903153,-3.378319499,A4081 Ithon Road,A483,0.8,0.5,28,62,3043,9,589,15,5,2,8,1,1,32,3735
2000,10648,Estimated,Estimated using previous year's AADF on this link,Wales,Gwynedd,A4085,PA,260000,345300,52.98669464,-4.086988081,A487,A498,9.6,5.97,10,14,787,8,106,4,0,0,0,0,0,4,919
2000,10649,Estimated,Estimated using previous year's AADF on this link,Wales,Gwynedd,A4086,PA,255000,362990,53.14426712,-4.169388412,A487 roundabout,B4547,7.5,4.66,24,27,4451,115,777,101,2,3,7,2,1,116,5486
"2000,10650,Estimated,Estimated using previous year's AADF on this link,Wales,""Rhondda, Cynon, Taff"",A4093,PA,298940,188220,51.58374703,-3.459991687,LA Boundary,A4119,4.4,2.73,11,68,8042,152,859,312,11,2,4,6,8,343,9464"
"2000,10653,Estimated,Estimated using previous year's AADF on this link,Wales,Swansea,A4118,PA,250000,188505,51.57539939,-4.166008431,""end of road, Port Eynon"",B4436 Vennaway Lane,15.1,9.38,5,11,1367,35,144,80,6,4,2,2,10,104,1661"
"2000,10654,Counted,Manual count,Wales,""Rhondda, Cynon, Taff"",A4119,PA,302670,185000,51.55546089,-3.405281487,B4595 Talbot Rd,A4093,6.1,3.79,21,57,18445,167,2016,327,70,37,67,56,33,590,21275"
2000,10655,Estimated,Estimated using previous year's AADF on this link,Wales,Cardiff,A4119,PA,315350,178000,51.49458312,-3.220748966,A48,A4054,0.7,0.43,64,170,27615,210,2036,225,23,11,4,1,4,268,30299
2000,10656,Estimated,Estimated using previous year's AADF on this link,Wales,Monmouthshire,A4136,PA,352000,213000,51.81356028,-2.697691462,A466,LA Boundary,3.6,2.24,5,12,3243,29,529,187,18,30,29,70,59,393,4206
2000,10659,Estimated,Estimated using previous year's AADF on this link,Wales,Cardiff,A4160,PA,318000,175470,51.47223063,-3.181997092,A4119,A470,1.2,0.75,259,152,14054,136,2952,508,47,27,19,36,60,697,17991
2000,10660,Counted,Manual count,Wales,Cardiff,A4161,PA,320730,178000,51.49536419,-3.143268893,A469,A4232,2,1.24,159,277,41273,646,4056,519,59,27,46,74,58,783,47035
2000,10661,Estimated,Estimated using previous year's AADF on this link,Wales,Cardiff,A4161,PA,317140,176400,51.48046543,-3.194594616,B4267,A4119 Cathedral Rd,1,0.62,112,49,10847,77,1259,20,10,3,6,3,6,48,12280
"2000,10663,Estimated,Estimated using previous year's AADF on this link,Wales,""Rhondda, Cynon, Taff"",A4058,PA,303000,191170,51.61097772,-3.402229731,A4058 North Rd,A4225 Coedcae Rd,0.7,0.43,10,36,9679,286,1078,355,17,5,17,15,7,416,11495"
2000,10664,Estimated,Estimated using previous year's AADF on this link,Wales,The Vale of Glamorgan,A4226,PA,310000,168690,51.41006592,-3.295421885,A4226 Waycock Rd,Stirling Rd,0.9,0.56,38,160,15806,295,1329,295,62,36,14,202,53,662,18252
2000,10665,Counted,Manual count,Wales,Isle of Anglesey,A5025,PA,250000,385060,53.34111195,-4.254482804,A5108,B5111,10.8,6.71,5,116,3870,63,495,157,21,4,7,35,10,234,4778
2000,10666,Estimated,Estimated using previous year's AADF on this link,Wales,Flintshire,A5026,PA,320000,375960,53.27456626,-3.201139973,A548,A5026 Fron Park Rd/Holway Rd,3.7,2.3,11,25,4315,54,580,87,9,7,2,2,0,107,5081
2000,10667,Estimated,Estimated using previous year's AADF on this link,Wales,Flintshire,A5104,PA,331600,362450,53.15477203,-3.024318166,A550,A55,2.5,1.55,67,120,6994,123,676,119,82,68,13,15,9,306,8219
2000,10668,Counted,Manual count,Wales,Denbighshire,A5104,PA,308690,345343,52.9976007,-3.361962871,A494,A592,14.2,8.82,5,13,1767,14,302,75,11,4,12,13,11,126,2222
"2000,10669,Estimated,Estimated using previous year's AADF on this link,Wales,Flintshire,A5119,PA,323900,370000,53.22157854,-3.141242035,A55,""Maes-Hyfryd, Flint"",3,1.86,8,100,9200,117,1107,400,70,105,48,62,89,774,11298"
2000,10671,Estimated,Estimated using previous year's AADF on this link,Wales,Wrexham,A5152,PA,332900,349800,53.04124409,-3.00223447,Ruabon Rd/Victoria Rd Roundabout,A525W,0.4,0.25,64,114,9146,257,961,72,27,8,4,6,2,119,10597
2000,10674,Counted,Manual count,Wales,Torfaen,A4042,TA,330800,195000,51.64951826,-3.001591233,A4042 split,A4051,6.8,4.23,4,167,19990,136,2000,592,86,81,85,236,147,1227,23520
2000,10675,Estimated,Estimated using previous year's AADF on this link,Wales,Isle of Anglesey,A55,TA,253970,371700,53.22222178,-4.188757769,A5025,A4080,0.4,0.25,0,81,9291,61,1593,487,128,74,100,284,122,1195,12221
2000,10676,Estimated,Estimated using previous year's AADF on this link,Wales,Carmarthenshire,A4138,PA,253739,201769,51.69556121,-4.117637977,B4303 Exchange Row,M4 J48,5.2,3.23,36,112,13118,43,2009,413,61,37,98,238,140,987,16269
2000,10702,Counted,Manual count,Scotland,West Lothian,M9,TM,304400,677800,55.98362032,-3.533795035,3,2,3.5,2.17,0,35,23057,32,2365,1056,126,225,258,477,251,2393,27882
2000,10705,Estimated,Estimated using previous year's AADF on this link,Scotland,South Lanarkshire,M74,TM,277500,647800,55.70811476,-3.951131686,9,8,5.9,3.67,0,50,18492,237,3280,1124,185,132,920,2344,2214,6919,28978
2000,10706,Counted,Manual count,Scotland,Perth & Kinross,M90,TM,312400,699100,56.17646184,-3.412606375,5,6,5.1,3.17,0,17,21185,139,1732,885,82,135,224,459,273,2058,25131
2000,10707,Estimated,Estimated using previous year's AADF on this link,Scotland,Fife,M90,TM,312450,683800,56.03904952,-3.406778228,1,2,0.8,0.5,0,215,44863,325,4470,908,321,236,244,821,613,3143,53016
2000,10708,Counted,Manual count,Scotland,Renfrewshire,M898,TM,245200,670600,55.90354326,-4.477673926,M8,1,1.6,0.99,0,116,24989,167,2557,773,132,151,271,210,251,1788,29617
2000,10709,Estimated,Estimated using previous year's AADF on this link,Scotland,Scottish Borders,A1,TA,395000,661160,55.8436296,-2.081416677,C-road Burnmouth,A1107,1.8,1.12,0,12,5984,93,818,317,53,15,122,350,233,1090,7997
2000,10715,Estimated,Estimated using previous year's AADF on this link,Scotland,Scottish Borders,A7,PA,343600,649370,55.73442775,-2.899716603,B6362 Townfoot,B6368,10,6.21,9,31,3564,29,554,138,5,9,35,21,29,237,4415
2000,10716,Estimated,Estimated using previous year's AADF on this link,Scotland,Scottish Borders,A7,TA,347000,629000,55.5518037,-2.841644847,A707,B7014 Dunsdale Haugh,1,0.62,15,20,4460,59,791,108,18,2,40,22,7,197,5527
2000,10717,Estimated,Estimated using previous year's AADF on this link,Scotland,Scottish Borders,A7,TA,349200,614000,55.41727006,-2.804027328,B711,B6399 Albert Rd,2.5,1.55,4,14,2391,33,444,151,17,10,36,69,26,309,3191
2000,10719,Estimated,Estimated using previous year's AADF on this link,Scotland,North Lanarkshire,A8,TA,272000,663060,55.8437174,-4.045770868,A752,A725,2.9,1.8,1,68,43664,339,8234,1878,298,286,551,924,555,4492,56797
2000,10722,Estimated,Estimated using previous year's AADF on this link,Scotland,Highland,A9,TA,279300,878000,57.77536011,-4.031081617,B9175,B9165,1.8,1.12,0,5,4734,69,823,185,47,14,33,44,39,362,5993
2000,10723,Estimated,Estimated using previous year's AADF on this link,Scotland,Perth & Kinross,A9,TA,306600,738950,56.53325294,-3.52017207,A912,A822,18.8,11.68,0,56,9880,154,1182,308,68,13,113,279,219,1000,12272
2000,10727,Estimated,Estimated using previous year's AADF on this link,Scotland,Midlothian,A68,TA,335600,666900,55.89090945,-3.031249139,B6482 Easthouses Road,A6124,3.3,2.05,5,43,8602,63,1090,290,48,25,72,180,117,732,10530
2000,10728,Counted,Manual count,Scotland,Midlothian,A68,TA,343000,660930,55.83821076,-2.911692911,B6457,B6458,2.1,1.3,4,52,6988,79,827,240,66,37,57,128,125,653,8599
2000,10730,Estimated,Estimated using previous year's AADF on this link,Scotland,Scottish Borders,A68,TA,364900,623600,55.50490551,-2.557249694,A698,A698,1.6,0.99,3,43,5672,103,1062,254,118,29,80,84,76,641,7521
2000,10731,Estimated,Estimated using previous year's AADF on this link,Scotland,Scottish Borders,A68,TA,369600,606940,55.3555282,-2.481019398,LA Boundary,A6088,0.5,0.31,3,22,3680,50,315,120,10,2,30,61,43,266,4333
2000,10740,Estimated,Estimated using previous year's AADF on this link,Scotland,Dumfries & Galloway,A75,TA,285500,573740,55.04492983,-3.793527718,A712,A780,12.4,7.71,0,13,6261,54,1005,144,86,45,63,174,1,513,7846
2000,10744,Counted,Manual count,Scotland,Dumfries & Galloway,A75,TA,236000,563150,54.93598982,-4.561430979,B733,A714,12.3,7.64,0,2,2968,44,409,250,39,46,54,160,79,628,4051
2000,10745,Estimated,Estimated using previous year's AADF on this link,Scotland,Dumfries & Galloway,A75,TA,211700,559200,54.89196241,-4.937628046,A751,B7084,8.4,5.22,10,35,3684,74,914,102,66,6,45,79,42,340,5047
2000,10748,Counted,Manual count,Scotland,Dumfries & Galloway,A76,TA,287500,596100,55.24621685,-3.771119634,A702,A702,2.3,1.43,0,0,2047,30,370,198,32,42,59,169,107,607,3054
2000,10749,Estimated,Estimated using previous year's AADF on this link,Scotland,East Ayrshire,A77,TA,249000,646900,55.6919954,-4.403802155,A719,B764,2.6,1.62,2,65,27227,301,4367,985,163,115,267,547,397,2474,34434
